track_id,track_id_matrix,artist_id,artist_id_matrix,album_id,album_id_matrix,triple_id,play_count,tags
tr_5534,5534,ar_76,76,al_2394,2394.0,0,115973,"[('rnb', 100), ('female vocalists', 50), ('soul', 25), ('feel good', 25), ('warm', 25), ('love song', 25), ('aaliyah', 25), ('urban', 13), ('90s', 13), ('american', 13)]"
tr_5535,5535,ar_1435,1435,,,0,1312556,"[('grunge', 100), ('alternative rock', 100), ('shoegaze', 100), ('90s', 100)]"
tr_5536,5536,ar_1436,1436,al_2395,2395.0,0,15992,[]
tr_5537,5537,ar_35,35,al_2396,2396.0,0,1234934,[]
tr_5538,5538,ar_184,184,al_2397,2397.0,0,143152,"[('rock', 100), ('alternative', 100), ('alternative rock', 100), ('pop punk', 100)]"
tr_5539,5539,ar_231,231,,,0,545642,"[('screamo', 100), ('travis barker', 100), ('disto', 100), ('xxxtentacion', 100)]"
tr_5540,5540,ar_1437,1437,al_2398,2398.0,0,1110510,"[('trap', 100), ('pop rap', 100), ('2018', 100), ('calboy', 100)]"
tr_5541,5541,ar_35,35,al_2399,2399.0,0,1468041,"[('cover', 100), ('dream pop', 67), ('2015', 67), ('female vocalists', 34), ('fav', 34), ('2010s', 34), ('4 stars', 34), ('best cover lol', 34)]"
tr_5542,5542,ar_1431,1431,al_2383,2383.0,0,5443446,"[('alternative', 100), ('alternative rock', 87), ('rock', 68), ('piano rock', 67), ('love', 41), ('the fray', 40), ('lost', 19), ('piano', 17), ('indie rock', 15), ('sad', 14)]"
tr_5543,5543,ar_101,101,,,0,1950973,"[('art pop', 100), ('electronic', 80), ('2019', 80), ('alternative rnb', 60), ('alternative', 40), ('experimental', 40), ('2010s', 40), ('glitch pop', 40), ('deconstructed club', 40), ('trip-hop', 20)]"
tr_5544,5544,ar_1438,1438,al_2400,2400.0,0,771406,"[('singer-songwriter', 100), ('beautiful', 100), ('slowcore', 100), ('indie folk', 100), ('heartbreaking', 100), ('devastating', 100), ('so very real', 100), ('fucking hell phil', 100), ('my wife died time to get a 9 from fantano and best new music by pitchfork', 100)]"
tr_5545,5545,ar_184,184,al_2401,2401.0,0,246691,"[('rock', 100), ('alternative', 100), ('alternative rock', 100), ('punk rock', 100), ('pop punk', 100), ('screamo', 100), ('post-hardcore', 100)]"
tr_5546,5546,ar_408,408,al_2402,2402.0,0,7844882,"[('rock', 100), ('acoustic', 96), ('punk rock', 93), ('punk', 82), ('green day', 53), ('alternative', 50), ('90s', 34), ('alternative rock', 24), ('pop punk', 20), ('favorites', 18)]"
tr_5547,5547,ar_231,231,,,0,5599,[]
tr_5548,5548,ar_1439,1439,al_2403,2403.0,0,869151,"[('shoegaze', 100), ('slowcore', 75), ('alternative rock', 25), ('dream pop', 25), ('american', 25), ('male vocalist', 25), ('10s', 25), ('2010s', 25), ('english lyrics', 25), ('murder', 25)]"
tr_5549,5549,ar_1440,1440,al_2404,2404.0,0,3404964,"[('rnb', 100), ('mario', 63), ('love', 35), ('pop', 32), ('soul', 30), ('r&b', 17), ('let me love you', 17), ('slow jams', 12), ('love songs', 11), ('hip-hop', 8)]"
tr_5550,5550,ar_1431,1431,al_2405,2405.0,0,4517149,"[('alternative', 100), ('rock', 89), ('alternative rock', 70), ('piano rock', 60), ('the fray', 58), ('indie', 29), ('pop', 27), ('piano', 24), ('pop rock', 19), ('over my head', 16)]"
tr_5551,5551,ar_101,101,,,0,2635496,"[('art pop', 100), ('experimental', 50), ('chill', 34), ('progressive pop', 34), ('electronic', 17), ('indie', 17), ('alternative', 17), ('ambient', 17), ('female vocalists', 17), ('downtempo', 17)]"
tr_5552,5552,ar_35,35,al_2396,2396.0,0,800569,[]
tr_5553,5553,ar_226,226,,,0,1389349,"[('a boogie wit da hoodie', 100)]"
tr_5554,5554,ar_46,46,,,0,2299525,"[('kendrick lamar', 100), ('hip-hop', 67), ('jazz', 67), ('spoken word', 67), ('jazz hop', 67), ('jazz rap', 67), ('nu jazz', 34), ('hip hop', 34), ('rap', 34), ('funk', 34)]"
tr_5555,5555,ar_46,46,al_1298,1298.0,0,1594586,"[('jazz rap', 100), ('conscious hip hop', 88), ('hip-hop', 63), ('experimental hip hop', 63), ('hip hop', 50), ('interview', 38), ('kendrick lamar', 38), ('rap', 25), ('poetry', 25), ('west coast', 25)]"
tr_5556,5556,ar_1441,1441,al_2406,2406.0,0,303595,"[('indie', 100), ('female vocalists', 100), ('dreamy', 100), ('2020', 100), ('2020s', 100), ('havet', 100)]"
tr_5557,5557,ar_40,40,al_512,512.0,0,2697458,"[('hip-hop', 100), ('j cole', 100), ('hip hop', 60), ('rap', 40), ('introspective', 40), ('good', 20), ('true hip hop', 20), ('personal favourites', 20), ('2014', 20), ('best song on the album', 20)]"
tr_5558,5558,ar_685,685,,,0,9938,[]
tr_5559,5559,ar_1442,1442,al_2407,2407.0,0,609900,"[('soundtrack', 100), ('instrumental', 100), ('guitar', 100), ('games', 100)]"
tr_5560,5560,ar_231,231,,,0,3192480,"[('hip-hop', 100), ('rap', 100), ('joey badass', 100), ('xxxtentacion', 100), ('2010s rap', 100)]"
tr_5561,5561,ar_1431,1431,al_2405,2405.0,0,12233842,"[('alternative', 100), ('rock', 85), ('piano rock', 71), ('indie', 60), ('alternative rock', 59), ('the fray', 36), ('piano', 34), ('greys anatomy', 24), ('scrubs', 23), ('pop', 23)]"
tr_5562,5562,ar_219,219,al_2408,2408.0,0,390611,[]
tr_5563,5563,ar_420,420,,,0,2194299,"[('emo', 100), ('hip-hop', 50), ('alternative rock', 50), ('rap', 50), ('post-hardcore', 50), ('emo rap', 50), ('post-nerdcore', 50), ('emo trap', 50), ('lil peep', 50), ('2010s in music', 50)]"
tr_5564,5564,ar_184,184,al_2397,2397.0,0,208616,"[('rock', 100), ('alternative', 100), ('alternative rock', 100), ('pop punk', 100), ('electronic rock', 100), ('electronicore', 100)]"
tr_5565,5565,ar_685,685,,,0,683387,"[('hip hop', 100), ('trap', 100), ('cloud rap', 100), ('emo rap', 100), ('xxxtentacion', 100), ('pnb rock', 100)]"
tr_5566,5566,ar_975,975,al_1619,1619.0,0,2525461,"[('rap', 100), ('2pac', 97), ('hip-hop', 81), ('gangsta rap', 45), ('hip hop', 38), ('life goes on', 19), ('90s', 17), ('west coast rap', 16), ('west coast', 10), ('legend', 8)]"
tr_5567,5567,ar_1443,1443,,,0,102,[]
tr_5568,5568,ar_1444,1444,al_2409,2409.0,0,29399,"[('rnb', 100), ('soul', 67), ('toni braxton', 67), ('90s', 50), ('female vocalists', 34), ('pop', 17), ('usa', 17), ('dance', 17), ('favorites', 17), ('rb', 17)]"
tr_5569,5569,ar_671,671,,,0,157887,"[('lil wayne', 100), ('nicki minaj', 100)]"
tr_5570,5570,ar_231,231,,,0,2342717,"[('rap', 100), ('hip hop', 50), ('xxxtentacion', 50), ('pnb rock', 50), ('trippie redd', 50), ('myspotigrambot', 50), ('-1001747063611', 50)]"
tr_5571,5571,ar_84,84,al_2410,2410.0,0,192888,"[('soul', 100), ('rnb', 100), ('neo-soul', 100), ('alternative rnb', 100), ('aoul', 100)]"
tr_5572,5572,ar_1445,1445,al_2411,2411.0,0,625328,"[('female vocalists', 100), ('pop', 86), ('colbie caillat', 43), ('singer-songwriter', 24), ('love', 24), ('mellow', 20), ('colbie caillat- one fine wire', 17), ('rock', 15), ('happy', 15), ('chill', 10)]"
tr_5573,5573,ar_57,57,al_2179,2179.0,0,6635336,"[('rap', 100), ('eminem', 84), ('hip-hop', 69), ('hip hop', 42), ('mockingbird', 26), ('sad', 12), ('pop', 6), ('detroit', 5), ('gangsta rap', 5), ('favorites', 4)]"
tr_5574,5574,ar_225,225,al_2385,2385.0,0,1147266,[]
tr_5575,5575,ar_226,226,,,0,2026003,"[('rap', 100), ('a boogie wit da hoodie', 100), ('melodic addictive', 100)]"
tr_5576,5576,ar_118,118,al_2412,2412.0,0,137318,"[('pop', 100), ('female vocalists', 63), ('r&b', 63), ('rnb', 63), ('new jack swing', 63), ('soul', 38), ('80s', 38), ('dance', 38), ('female vocalist', 38), ('favorite', 38)]"
tr_5577,5577,ar_336,336,,,0,1033715,"[('rap', 100), ('ps3', 100), ('jhene aiko', 100)]"
tr_5578,5578,ar_1446,1446,,,0,2243,[]
tr_5579,5579,ar_1447,1447,al_2413,2413.0,0,1593,[]
tr_5580,5580,ar_368,368,al_2414,2414.0,0,769802,"[('pop', 100), ('noah cyrus.', 50), ('xxxtentacion', 50), ('electropop', 25), ('urban', 25), ('trap', 25), ('2017', 25), ('not miley cyrus', 25)]"
tr_5581,5581,ar_1447,1447,al_2413,2413.0,0,1595,[]
tr_5582,5582,ar_1448,1448,,,0,415795,"[('electropop', 100), ('downtempo', 100), ('ambient pop', 100), ('synthpop', 100), ('art pop', 100), ('indie', 50), ('indie pop', 50), ('2021', 50)]"
tr_5583,5583,ar_1449,1449,,,0,1077,[]
tr_5584,5584,ar_1450,1450,al_2415,2415.0,0,71833,"[('bedroom pop', 100), ('alternative rnb', 100)]"
tr_5585,5585,ar_983,983,,,0,20236,[]
tr_5586,5586,ar_1447,1447,al_2416,2416.0,0,2015,[]
tr_5587,5587,ar_1451,1451,,,0,8441,[]
tr_5588,5588,ar_605,605,al_2417,2417.0,0,38473,[]
tr_5589,5589,ar_1447,1447,al_2418,2418.0,0,48358,"[('dream pop', 100), ('lofi', 100), ('chillhop', 100)]"
tr_5590,5590,ar_1449,1449,,,0,1436,[]
tr_5591,5591,ar_1452,1452,al_2419,2419.0,0,16295,[]
tr_5592,5592,ar_1453,1453,al_2420,2420.0,0,256432,[]
tr_5593,5593,ar_1454,1454,al_2421,2421.0,0,196713,"[('2017 single', 100)]"
tr_5594,5594,ar_23,23,al_498,498.0,0,858105,"[('post malone', 100), ('hip-hop', 50), ('pop', 50), ('guitar', 50), ('rnb', 50), ('cloud rap', 50), ('nrg_scrobbler', 50), ('cold-media', 50), ('myspotigrambot', 50), ('-1001747063611', 50)]"
tr_5595,5595,ar_1455,1455,al_2422,2422.0,0,640,[]
tr_5596,5596,ar_983,983,al_2423,2423.0,0,641513,"[('ty dolla sign', 100), ('ty dolla $ign', 100)]"
tr_5597,5597,ar_316,316,al_1328,1328.0,0,928994,"[('kid cudi', 100)]"
tr_5598,5598,ar_465,465,al_1990,1990.0,0,725748,"[('hip-hop', 100), ('rap', 50), ('trap', 50), ('post malone', 50)]"
tr_5599,5599,ar_1448,1448,al_2424,2424.0,0,2486846,"[('synthpop', 100), ('art pop', 100), ('electropop', 67), ('downtempo', 67), ('electronic', 34), ('trip-hop', 34), ('indie', 34), ('pop', 34), ('alternative', 34), ('indie pop', 34)]"
tr_5600,5600,ar_1456,1456,al_2425,2425.0,0,54851,[]
tr_5601,5601,ar_65,65,al_2426,2426.0,0,260865,"[('summer love', 100), ('drake', 100), ('alternative rnb', 100), ('pbrnb', 100), ('majid jordan', 100), ('toronto sound', 100)]"
tr_5602,5602,ar_1448,1448,al_2427,2427.0,0,688204,"[('electropop', 100), ('downtempo', 100), ('synthpop', 100), ('art pop', 100), ('indie', 50), ('indie pop', 50), ('masterpiece', 50)]"
tr_5603,5603,ar_387,387,,,0,158845,[]
tr_5604,5604,ar_686,686,al_2428,2428.0,0,1614071,[]
tr_5605,5605,ar_679,679,al_2429,2429.0,0,90056,"[('hip-hop', 100), ('rnb', 100), ('kendrick lamar', 100), ('pbrnb', 100)]"
tr_5606,5606,ar_1457,1457,al_2430,2430.0,0,73665,[]
tr_5607,5607,ar_1458,1458,al_2431,2431.0,0,1917472,"[('trap-hop', 100), ('chilltrap', 100), ('2-20-19', 100)]"
tr_5608,5608,ar_164,164,,,0,76677,[]
tr_5609,5609,ar_1459,1459,al_2432,2432.0,0,1188961,"[('british', 100), ('r and b', 100), ('rnb', 100), ('fm4', 100), ('snl', 100), ('r n b', 100), ('2017 single', 100), ('ella mai', 100)]"
tr_5610,5610,ar_1460,1460,al_2433,2433.0,0,8668,[]
tr_5611,5611,ar_9,9,al_397,397.0,0,3023260,"[('love at first listen', 100), ('pop', 84), ('love', 67), ('rnb', 67), ('beautiful', 50), ('synthpop', 34), ('amazing', 34), ('a perfect ending to a perfect album', 34), ('electronic', 17), ('sad', 17)]"
tr_5612,5612,ar_1461,1461,al_2434,2434.0,0,68891,[]
tr_5613,5613,ar_1462,1462,al_2435,2435.0,0,2038295,"[('electronic', 100), ('electropop', 100), ('glitch pop', 100), ('awesome', 34), ('synth', 34), ('r&b', 34), ('rnb', 34), ('favorite', 34), ('frauen und technik', 34), ('trap', 34)]"
tr_5614,5614,ar_4,4,al_23,23.0,0,5220063,"[('beautiful', 100), ('rnb', 91), ('soul', 73), ('rhythm and blues', 64), ('r&b', 55), (""r'n'b"", 37), ('2012', 28), ('best of 2012', 28), ('rhythum and blues tag', 28), ('sad', 19)]"
tr_5615,5615,ar_341,341,al_582,582.0,0,775207,"[('hip-hop', 100), ('hip hop', 50), ('chill', 50), ('alternative hip-hop', 50), ('lovey', 50), ('i may not always love you', 50), ('can you still love me love me no different', 50), ('it breaks my heart that we live this way', 50), ('21st century in music', 50)]"
tr_5616,5616,ar_1447,1447,al_2436,2436.0,0,735,[]
tr_5617,5617,ar_40,40,al_2437,2437.0,0,2330335,"[('miguel', 100), ('j cole', 75), ('2013', 50), ('hip-hop', 25), ('hip hop', 25), ('rap', 25), ('rnb', 25), ('pop rap', 25), ('10s', 25), ('2010s', 25)]"
tr_5618,5618,ar_1461,1461,al_2438,2438.0,0,2738,[]
tr_5619,5619,ar_225,225,al_2439,2439.0,0,18736,[]
tr_5620,5620,ar_1461,1461,al_2440,2440.0,0,136335,[]
tr_5621,5621,ar_694,694,,,0,629629,"[('khalid', 100), ('6lack', 100), ('vapor chill', 100)]"
tr_5622,5622,ar_1463,1463,al_2441,2441.0,0,72372,[]
tr_5623,5623,ar_40,40,al_2442,2442.0,0,937209,"[('hip-hop', 100), ('j cole', 86), ('hip hop', 72), ('rap', 72), ('2013', 43), ('driving', 15), ('club', 15), ('summer', 15), ('melancholic', 15), ('love songs', 15)]"
tr_5624,5624,ar_1447,1447,,,0,15463,[]
tr_5625,5625,ar_40,40,al_2443,2443.0,0,1752,[]
tr_5626,5626,ar_41,41,al_2444,2444.0,0,309350,[]
tr_5627,5627,ar_1464,1464,,,0,48169,[]
tr_5628,5628,ar_225,225,al_2445,2445.0,0,146161,"[('rnb', 100), ('cloud rap', 100)]"
tr_5629,5629,ar_694,694,al_2446,2446.0,0,9133,"[('nrg_scrobbler', 100), ('cold-media', 100)]"
tr_5630,5630,ar_1465,1465,,,0,59290,[]
tr_5631,5631,ar_1465,1465,,,0,27700,[]
tr_5632,5632,ar_387,387,,,0,68945,[]
tr_5633,5633,ar_387,387,,,0,928673,"[('rnb', 100), ('myspotigrambot', 100), ('-1001697709166', 100)]"
tr_5634,5634,ar_1466,1466,al_2447,2447.0,0,995259,"[('soul', 100), ('80s', 85), ('pop', 60), ('motown', 55), ('funk', 44), ('stevie wonder', 29), ('oldies', 15), ('rnb', 14), ('male vocalists', 11), ('1985', 11)]"
tr_5635,5635,ar_1467,1467,,,0,172828,[]
tr_5636,5636,ar_1466,1466,al_2447,2447.0,0,103861,"[('stevie wonder', 100), ('pop', 50), ('rnb', 50)]"
tr_5637,5637,ar_97,97,,,0,28420,[]
tr_5638,5638,ar_46,46,al_2448,2448.0,0,4138744,"[('hip-hop', 100), ('experimental hip hop', 72), ('jazz rap', 72), ('conscious hip hop', 72), ('smooth', 43), ('kendrick lamar', 43), ('hip hop', 29), ('chill', 29), ('rap', 29), ('2015', 29)]"
tr_5639,5639,ar_1468,1468,al_2449,2449.0,0,158600,[]
tr_5640,5640,ar_41,41,al_2444,2444.0,0,322353,"[('psychedelic', 100), ('rnb', 100)]"
tr_5641,5641,ar_41,41,al_1143,1143.0,0,411746,[]
tr_5642,5642,ar_673,673,al_2450,2450.0,0,3749533,"[('hip-hop', 100), ('hip hop', 70), ('mf doom', 54), ('underground hip-hop', 43), ('rap', 27), ('underground', 20), ('rhymesayers', 16), ('supa', 16), ('underground rap', 12), ('hiphop', 12)]"
tr_5643,5643,ar_0,0,,,0,34989,[]
tr_5644,5644,ar_225,225,al_2451,2451.0,0,216695,[]
tr_5645,5645,ar_72,72,al_1145,1145.0,0,610614,"[('rnb', 100), ('trap', 100), ('uk bass', 100), ('cloud rap', 100), ('alternative rnb', 100), ('dark rnb', 100)]"
tr_5646,5646,ar_4,4,,,0,8587,"[('pink matter', 100)]"
tr_5647,5647,ar_0,0,,,0,27463,[]
tr_5648,5648,ar_4,4,al_2452,2452.0,0,9122,[]
tr_5649,5649,ar_4,4,,,0,13231,[]
tr_5650,5650,ar_1469,1469,,,0,3436,[]
tr_5651,5651,ar_1465,1465,al_2453,2453.0,0,138136,"[('new age', 100), ('celtic', 64), ('ambient', 39), ('female vocalists', 35), ('pop', 25), ('enya', 25), ('folk', 14), ('80s', 12), ('mellow', 10), ('soft', 10)]"
tr_5652,5652,ar_1470,1470,al_2454,2454.0,0,462423,"[('electronic', 100), ('rnb', 100), ('bass trap', 100)]"
tr_5653,5653,ar_1465,1465,,,0,5154,[]
tr_5654,5654,ar_1465,1465,al_2455,2455.0,0,628,[]
tr_5655,5655,ar_1465,1465,al_2456,2456.0,0,1050349,"[('new age', 100), ('celtic', 72), ('enya', 41), ('chillout', 34), ('female vocalists', 32), ('ambient', 25), ('irish', 17), ('relax', 15), ('ethereal', 12), ('folk', 10)]"
tr_5656,5656,ar_1467,1467,al_2457,2457.0,0,56575,[]
tr_5657,5657,ar_46,46,al_821,821.0,0,3988775,"[('hip hop', 100), ('hip-hop', 72), ('rap', 72), ('conscious hip-hop', 72), ('2012', 72), ('kendrick lamar', 72), ('conscious hip hop', 43), ('west coast hip hop', 43), ('indie', 29), ('jazz rap', 29)]"
tr_5658,5658,ar_41,41,,,0,444309,[]
tr_5659,5659,ar_1467,1467,al_2458,2458.0,0,36235,[]
tr_5660,5660,ar_1463,1463,al_2459,2459.0,0,627587,"[('rnb', 100), ('r n b', 100), ('r&b', 50), ('r and b', 50), ('randb', 50)]"
tr_5661,5661,ar_0,0,,,0,32021,[]
tr_5662,5662,ar_1463,1463,,,0,390,[]
tr_5663,5663,ar_387,387,,,0,3105,[]
tr_5664,5664,ar_40,40,al_2437,2437.0,0,330432,[]
tr_5665,5665,ar_46,46,al_1289,1289.0,0,1549253,"[('funk', 100), ('jazz fusion', 100), ('jazz rap', 100), ('conscious hip hop', 100), ('kendrick lamar', 100), ('west coast hip hop', 100), ('thundercat', 100)]"
tr_5666,5666,ar_673,673,al_2450,2450.0,0,1878346,"[('hip-hop', 100), ('rap', 67), ('mf doom', 40), ('hip hop', 34), ('funky', 34), ('underground hip-hop', 20), ('beats', 14), ('heard on pandora', 14), ('rhymesayers', 14), ('awesome organ jams', 14)]"
tr_5667,5667,ar_1471,1471,al_2460,2460.0,0,482081,[]
tr_5668,5668,ar_1472,1472,,,0,292,[]
tr_5669,5669,ar_1473,1473,al_2461,2461.0,0,1285605,"[('hip-hop', 100), ('pop', 47), ('beggin', 47), ('madcon', 43), ('hip hop', 42), ('party', 20), ('funky', 19), ('rnb', 17), ('norwegian', 16), ('00s', 12)]"
tr_5670,5670,ar_1474,1474,,,0,20838,[]
tr_5671,5671,ar_46,46,al_821,821.0,0,1662733,"[('rap', 100), ('hip-hop', 67), ('compton', 67), ('just blaze', 67), ('aftermath', 67), ('west coast hip hop', 67), ('hip hop', 34), ('upbeat', 34), ('gangsta rap', 34), ('neo-soul', 34)]"
tr_5672,5672,ar_1475,1475,al_2462,2462.0,0,95514,[]
tr_5673,5673,ar_341,341,al_1134,1134.0,0,2305469,"[('r&b', 100), ('hip hop', 50), ('soul', 50), ('rap', 50), ('cali', 50)]"
tr_5674,5674,ar_1476,1476,al_2463,2463.0,0,1265608,"[('jazz', 100), ('vocal jazz', 24), ('trumpet', 23), ('cool jazz', 22), ('love', 15), ('chet baker', 11), ('jazz vocal', 8), ('mellow', 7), ('easy listening', 5), ('smooth jazz', 5)]"
tr_5675,5675,ar_1477,1477,,,0,84474,[]
tr_5676,5676,ar_1476,1476,al_2464,2464.0,0,542380,"[('jazz', 100), ('soft', 100)]"
tr_5677,5677,ar_90,90,al_2465,2465.0,0,432435,[]
tr_5678,5678,ar_341,341,al_1134,1134.0,0,1900514,"[('rap', 100), ('downtempo', 100), ('rnb', 100), ('hip hop', 50), ('pop', 50), ('feels', 50), ('macesad', 50), ('macedesign', 50), ('macedead', 50)]"
tr_5679,5679,ar_764,764,,,0,465112,[]
tr_5680,5680,ar_1478,1478,,,0,466253,[]
tr_5681,5681,ar_55,55,al_85,85.0,0,1566488,"[('psychedelic soul', 100), ('rnb', 67), ('progressive soul', 67), ('chill', 34), ('sad', 34), ('love', 34), ('funk', 34), ('melodic', 34), ('psychedelic', 34), ('bass', 34)]"
tr_5682,5682,ar_96,96,al_2466,2466.0,0,1048602,"[('rnb', 100)]"
tr_5683,5683,ar_619,619,,,0,931867,"[('greatest song ever written', 100), ('myspotigrambot', 100), ('-1001747063611', 100), ('-1001333387036', 100)]"
tr_5684,5684,ar_1429,1429,al_2387,2387.0,0,1694076,"[('soul', 100), ('female vocalists', 73), ('sade', 64), ('jazz', 60), ('chillout', 46), ('smooth jazz', 22), ('smooth', 20), ('pop', 17), ('sophisti-pop', 17), ('chill', 15)]"
tr_5685,5685,ar_7,7,al_1755,1755.0,0,3293958,"[('numbers', 100), ('neo-soul', 100), ('2010s', 100), ('alternative rnb', 100), ('2017', 100), ('a perfect ending to a perfect album', 100)]"
tr_5686,5686,ar_647,647,al_2467,2467.0,0,1094043,"[('experimental', 100), ('electronic', 50), ('ambient', 50), ('4 stars', 50), ('go drunk eosin cabs', 50), ('2017', 50), ('myspotigrambot', 50), ('-1001747063611', 50)]"
tr_5687,5687,ar_341,341,al_2468,2468.0,0,1091694,"[('folk', 100), ('rap', 100), ('downtempo', 100), ('melancholy', 100), ('melancholic', 100), ('psychedelic folk', 100)]"
tr_5688,5688,ar_22,22,al_1060,1060.0,0,3570473,"[('trap', 100), ('hip hop', 50), ('rap', 50), ('neo-psychedelia', 50), ('heavenly', 50), ('cloud rap', 50), ('plugg', 50), ('alternative rnb', 50), ('southern hip hop', 50), ('playboi carti', 50)]"
tr_5689,5689,ar_1479,1479,al_2469,2469.0,0,457191,"[('babycore', 100)]"
tr_5690,5690,ar_1480,1480,al_2470,2470.0,0,1359018,"[('what', 100), ('i', 100), ('doing', 100), ('am', 100)]"
tr_5691,5691,ar_67,67,al_2471,2471.0,0,697061,"[('american', 100), ('bryson tiller', 100), ('2016 single', 100)]"
tr_5692,5692,ar_753,753,al_1301,1301.0,0,549249,[]
tr_5693,5693,ar_1481,1481,al_2472,2472.0,0,171855,[]
tr_5694,5694,ar_619,619,,,0,376031,[]
tr_5695,5695,ar_763,763,al_2473,2473.0,0,184164,"[('indie', 100), ('psychedelic', 100)]"
tr_5696,5696,ar_257,257,al_2310,2310.0,0,3308617,"[('hip-hop', 100), ('rap', 100), ('alternative hip-hop', 50), ('soulful', 34), ('rock', 17), ('lo-fi', 17), ('rnb', 17), ('2013', 17), ('los angeles', 17), ('alternative rap', 17)]"
tr_5697,5697,ar_17,17,al_128,128.0,0,759169,"[('rnb', 100), ('alternative rnb', 100), ('trapsoul', 100), ('toronto sound', 100)]"
tr_5698,5698,ar_43,43,al_2474,2474.0,0,304670,"[('hip-hop', 100), ('soul', 100), ('rnb', 100), ('trap', 100)]"
tr_5699,5699,ar_68,68,,,0,743073,[]
tr_5700,5700,ar_1481,1481,al_2475,2475.0,0,19605,[]
tr_5701,5701,ar_1377,1377,al_2290,2290.0,0,2289803,"[('lo-fi', 100), ('dream pop', 100), ('instrumental', 50), ('folk', 50), ('ambient', 50), ('shoegaze', 50), ('instrumental rock', 50), ('night music', 50), ('clean guitars', 50), ('music for a sad road movie', 50)]"
tr_5702,5702,ar_619,619,,,0,170289,"[('myspotigrambot', 100), ('-1001747063611', 100)]"
tr_5703,5703,ar_619,619,,,0,174451,[]
tr_5704,5704,ar_1482,1482,,,0,301301,[]
tr_5705,5705,ar_1483,1483,al_2476,2476.0,0,142529,"[('gilles peterson', 100)]"
tr_5706,5706,ar_257,257,,,0,1018777,[]
tr_5707,5707,ar_1476,1476,al_2477,2477.0,0,146204,[]
tr_5708,5708,ar_1484,1484,,,0,1580122,[]
tr_5709,5709,ar_43,43,al_63,63.0,0,1335818,"[('ethereal', 100), ('rnb', 100), ('meyers', 100), ('alternative r&b', 100), ('winter2021', 100)]"
tr_5710,5710,ar_1429,1429,al_2478,2478.0,0,459733,"[('soul', 100), ('sade', 50), ('jazz', 39), ('female vocalists', 39), ('smooth jazz', 33), ('sophisti-pop', 27), ('smooth soul', 24), ('r&b', 24), ('rnb', 24), ('chillout', 18)]"
tr_5711,5711,ar_517,517,al_1857,1857.0,0,2840630,"[('folk', 100), ('experimental', 100), ('sad', 100), ('psychedelic', 100), ('fip', 100), ('go drunk eosin cabs', 100)]"
tr_5712,5712,ar_4,4,al_23,23.0,0,3411378,"[('soul', 100), ('neo-soul', 72), ('rnb', 58), ('r&b', 43), ('american', 29), ('2012', 29), ('10s', 29), (""r'n'b"", 29), ('rhythum and blues tag', 29), ('frank ocean', 29)]"
tr_5713,5713,ar_763,763,al_2479,2479.0,0,146541,[]
tr_5714,5714,ar_1485,1485,al_2480,2480.0,0,164894,[]
tr_5715,5715,ar_1476,1476,al_2463,2463.0,0,667310,"[('jazz', 100), ('cool jazz', 42), ('trumpet', 28), ('vocal jazz', 22), ('jazz vocal', 15), ('chet baker', 14), ('jazz trumpet', 7), ('1955', 7), ('swing', 6), ('smooth jazz', 6)]"
tr_5716,5716,ar_619,619,,,0,540921,"[('rap', 100), ('underground hip-hop', 100), ('psychedelic', 100), ('american', 100), ('east coast', 100), ('underground', 100), ('trap', 100), ('cloud rap', 100), ('chicago rap', 100), ('chillhop', 100)]"
tr_5717,5717,ar_1478,1478,al_2481,2481.0,0,6898976,"[('dream pop', 100), ('indie', 50), ('chill', 50), ('indie pop', 50), ('slow', 50), ('relaxing', 50), ('fave indie pop', 50), ('myspotigrambot', 50), ('-1001747063611', 50)]"
tr_5718,5718,ar_1486,1486,,,0,81382,[]
tr_5719,5719,ar_619,619,,,0,228136,[]
tr_5720,5720,ar_759,759,,,0,298526,[]
tr_5721,5721,ar_1487,1487,al_2482,2482.0,0,3955233,"[('synthwave', 100), ('chillwave', 86), ('vaporwave', 86), ('electronic', 58), ('2014', 29), ('chillout', 15), ('pop', 15), ('chill', 15), ('indie electronic', 15), ('synthpop', 15)]"
tr_5722,5722,ar_245,245,,,0,360652,[]
tr_5723,5723,ar_17,17,al_128,128.0,0,1119329,"[('hip-hop', 100), ('jorja smith', 100)]"
tr_5724,5724,ar_1481,1481,al_2483,2483.0,0,90409,[]
tr_5725,5725,ar_753,753,al_2484,2484.0,0,275082,[]
tr_5726,5726,ar_1488,1488,al_2485,2485.0,0,146177,"[('myspotigrambot', 100), ('-1001705234341', 100)]"
tr_5727,5727,ar_1489,1489,,,0,73305,[]
tr_5728,5728,ar_619,619,,,0,355988,[]
tr_5729,5729,ar_15,15,al_2486,2486.0,0,778809,"[('awesome', 100), ('favorite', 100), ('daniel caesar', 100), ('bad spotify music', 100)]"
tr_5730,5730,ar_55,55,al_1322,1322.0,0,913130,"[('indie', 100), ('alternative rock', 100), ('neo soul', 100), ('steve lacy', 100)]"
tr_5731,5731,ar_257,257,,,0,3849562,"[('rap', 100), ('hip-hop', 50), ('hiphop', 50), ('rnb', 50), ('west coast', 50), ('neo soul', 50), ('<3', 50), ('experimental hip-hop', 50), ('alternative rnb', 50), ('played', 50)]"
tr_5732,5732,ar_619,619,,,0,402137,[]
tr_5733,5733,ar_759,759,al_2487,2487.0,0,171571,[]
